top,position,temperature,qualite,vitesse
419658,35251272,2.1553834902803413,0.3100529516794682,84
419659,35251356,2.1553834902803413,0.3100529516794682,84
419660,35251440,2.1553834902803413,0.3100529516794682,84
419661,35251524,2.1553834902803413,0.3100529516794682,84
419662,35251608,2.1553834902803413,0.3100529516794682,84
419663,35251692,2.1553834902803413,0.3100529516794682,84
419664,35251776,2.1553834902803413,0.3100529516794682,84
419665,35251860,2.1553834902803413,0.3100529516794682,84
419666,35251944,2.1553834902803413,0.3100529516794682,84
419667,35252028,2.1553834902803413,0.3100529516794682,84
419668,35252112,2.1553834902803413,0.3100529516794682,84
419669,35252196,2.1553834902803413,0.3100529516794682,84
419670,35252280,2.1553834902803413,0.3100529516794682,84
419671,35252364,2.1553834902803413,0.3100529516794682,84
419672,35252448,2.1553834902803413,0.3100529516794682,84
419673,35252532,2.1553834902803413,0.3100529516794682,84
419674,35252616,2.1553834902803413,0.3100529516794682,84
419675,35252700,2.1553834902803413,0.3100529516794682,84
419676,35252784,2.1553834902803413,0.3100529516794682,84
419677,35252868,2.1553834902803413,0.3100529516794682,84
419678,35252952,2.1553834902803413,0.3100529516794682,84
419679,35253036,2.1553834902803413,0.3100529516794682,84
419680,35253120,2.1553834902803413,0.3100529516794682,84
419681,35253204,2.1553834902803413,0.3100529516794682,84
419682,35253288,2.1553834902803413,0.3100529516794682,84
419683,35253372,2.1553834902803413,0.3100529516794682,84
419684,35253456,2.1553834902803413,0.3100529516794682,84
419685,35253540,2.1553834902803413,0.3100529516794682,84
419686,35253624,2.1553834902803413,0.3100529516794682,84
419687,35253708,2.1553834902803413,0.3100529516794682,84
419688,35253792,2.1553834902803413,0.3100529516794682,84
419689,35253876,2.1553834902803413,0.3100529516794682,84
419690,35253960,2.1553834902803413,0.3100529516794682,84
419691,35254044,2.1553834902803413,0.3100529516794682,84
419692,35254128,2.1553834902803413,0.3100529516794682,84
419693,35254212,2.1553834902803413,0.3100529516794682,84
419694,35254296,2.1553834902803413,0.3100529516794682,84
419695,35254380,2.1553834902803413,0.3100529516794682,84
419696,35254464,2.1553834902803413,0.3100529516794682,84
419697,35254548,2.1553834902803413,0.3100529516794682,84
419698,35254632,2.1553834902803413,0.3100529516794682,84
419699,35254716,2.1553834902803413,0.3100529516794682,84
419700,35254800,2.1553834902803413,0.3100529516794682,84
419701,35254884,2.1553834902803413,0.3100529516794682,84
419702,35254968,2.1553834902803413,0.3100529516794682,84
419703,35255052,2.1553834902803413,0.3100529516794682,84
419704,35255136,2.1553834902803413,0.3100529516794682,84
419705,35255220,2.1553834902803413,0.3100529516794682,84
419706,35255304,2.1553834902803413,0.3100529516794682,84
419707,35255388,2.1553834902803413,0.3100529516794682,84
419708,35255472,2.1553834902803413,0.3100529516794682,84
419709,35255556,2.1553834902803413,0.3100529516794682,84
419710,35255640,2.1553834902803413,0.3100529516794682,84
419711,35255724,2.1553834902803413,0.3100529516794682,84
419712,35255808,2.1553834902803413,0.3100529516794682,84
419713,35255892,2.1553834902803413,0.3100529516794682,84
419714,35255976,2.1553834902803413,0.3100529516794682,84
419715,35256060,2.1553834902803413,0.3100529516794682,84
419716,35256144,2.1553834902803413,0.3100529516794682,84
419717,35256228,2.1553834902803413,0.3100529516794682,84
419718,35256312,2.1553834902803413,0.3100529516794682,84
419719,35256396,2.1553834902803413,0.3100529516794682,84
419720,35256480,2.1553834902803413,0.3100529516794682,84
419721,35256564,2.1553834902803413,0.3100529516794682,84
419722,35256648,2.1553834902803413,0.3100529516794682,84
419723,35256732,2.1553834902803413,0.3100529516794682,84
419724,35256816,2.1553834902803413,0.3100529516794682,84
419725,35256900,2.1553834902803413,0.3100529516794682,84
419726,35256984,2.1553834902803413,0.3100529516794682,84
419727,35257068,2.1553834902803413,0.3100529516794682,84
419728,35257152,2.1553834902803413,0.3100529516794682,84
419729,35257236,2.1553834902803413,0.3100529516794682,84
419730,35257320,2.1553834902803413,0.3100529516794682,84
419731,35257404,2.1553834902803413,0.3100529516794682,84
419732,35257488,2.1553834902803413,0.3100529516794682,84
419733,35257572,2.1553834902803413,0.3100529516794682,84
419734,35257656,2.1553834902803413,0.3100529516794682,84
419735,35257740,2.1553834902803413,0.3100529516794682,84
419736,35257824,2.1553834902803413,0.3100529516794682,84
419737,35257908,2.1553834902803413,0.3100529516794682,84
419738,35257992,2.1553834902803413,0.3100529516794682,84
419739,35258076,2.1553834902803413,0.3100529516794682,84
419740,35258160,2.1553834902803413,0.3100529516794682,84
419741,35258244,2.1553834902803413,0.3100529516794682,84
419742,35258328,2.1553834902803413,0.3100529516794682,84
419743,35258412,2.1553834902803413,0.3100529516794682,84
419744,35258496,2.1553834902803413,0.3100529516794682,84
419745,35258580,2.1553834902803413,0.3100529516794682,84
419746,35258664,2.1553834902803413,0.3100529516794682,84
419747,35258748,2.1553834902803413,0.3100529516794682,84
419748,35258832,2.1553834902803413,0.3100529516794682,84
419749,35258916,2.1553834902803413,0.3100529516794682,84
419750,35259000,2.1553834902803413,0.3100529516794682,84
419751,35259084,2.1553834902803413,0.3100529516794682,84
419752,35259168,2.1553834902803413,0.3100529516794682,84
419753,35259252,2.1553834902803413,0.3100529516794682,84
419754,35259336,2.1553834902803413,0.3100529516794682,84
419755,35259420,2.1553834902803413,0.3100529516794682,84
419756,35259504,2.1553834902803413,0.3100529516794682,84
419757,35259588,2.1553834902803413,0.3100529516794682,84
