top,position,temperature,qualite,vitesse
419658,79867808,2.1553834902803413,0.3100529516794682,231
419659,79867935,2.1553834902803413,0.3100529516794682,127
419660,79868176,2.1553834902803413,0.3100529516794682,241
419661,79868251,2.1553834902803413,0.3100529516794682,75
419662,79868551,2.1553834902803413,0.3100529516794682,300
419663,79868667,2.1553834902803413,0.3100529516794682,116
419664,79868846,2.1553834902803413,0.3100529516794682,179
419665,79868902,2.1553834902803413,0.3100529516794682,56
419666,79869236,2.1553834902803413,0.3100529516794682,334
419667,79869433,2.1553834902803413,0.3100529516794682,197
419668,79869446,2.1553834902803413,0.3100529516794682,13
419669,79869537,2.1553834902803413,0.3100529516794682,91
419670,79869562,2.1553834902803413,0.3100529516794682,25
419671,79869761,2.1553834902803413,0.3100529516794682,199
419672,79869850,2.1553834902803413,0.3100529516794682,89
419673,79869962,2.1553834902803413,0.3100529516794682,112
419674,79870338,2.1553834902803413,0.3100529516794682,376
419675,79870490,2.1553834902803413,0.3100529516794682,152
419676,79870527,2.1553834902803413,0.3100529516794682,37
419677,79870716,2.1553834902803413,0.3100529516794682,189
419678,79870723,2.1553834902803413,0.3100529516794682,7
419679,79871033,2.1553834902803413,0.3100529516794682,310
419680,79871123,2.1553834902803413,0.3100529516794682,90
419681,79871181,2.1553834902803413,0.3100529516794682,58
419682,79871556,2.1553834902803413,0.3100529516794682,375
419683,79871649,2.1553834902803413,0.3100529516794682,93
419684,79871753,2.1553834902803413,0.3100529516794682,104
419685,79871926,2.1553834902803413,0.3100529516794682,173
419686,79872163,2.1553834902803413,0.3100529516794682,237
419687,79872439,2.1553834902803413,0.3100529516794682,276
419688,79872489,2.1553834902803413,0.3100529516794682,50
419689,79872824,2.1553834902803413,0.3100529516794682,335
419690,79873109,2.1553834902803413,0.3100529516794682,285
419691,79873360,2.1553834902803413,0.3100529516794682,251
419692,79873684,2.1553834902803413,0.3100529516794682,324
419693,79873715,2.1553834902803413,0.3100529516794682,31
419694,79873756,2.1553834902803413,0.3100529516794682,41
419695,79873789,2.1553834902803413,0.3100529516794682,33
419696,79874037,2.1553834902803413,0.3100529516794682,248
419697,79874260,2.1553834902803413,0.3100529516794682,223
419698,79874581,2.1553834902803413,0.3100529516794682,321
419699,79874959,2.1553834902803413,0.3100529516794682,378
419700,79875179,2.1553834902803413,0.3100529516794682,220
419701,79875457,2.1553834902803413,0.3100529516794682,278
419702,79875796,2.1553834902803413,0.3100529516794682,339
419703,79876087,2.1553834902803413,0.3100529516794682,291
419704,79876368,2.1553834902803413,0.3100529516794682,281
419705,79876645,2.1553834902803413,0.3100529516794682,277
419706,79876751,2.1553834902803413,0.3100529516794682,106
419707,79877117,2.1553834902803413,0.3100529516794682,366
419708,79877160,2.1553834902803413,0.3100529516794682,43
419709,79877322,2.1553834902803413,0.3100529516794682,162
419710,79877440,2.1553834902803413,0.3100529516794682,118
419711,79877633,2.1553834902803413,0.3100529516794682,193
419712,79877665,2.1553834902803413,0.3100529516794682,32
419713,79877749,2.1553834902803413,0.3100529516794682,84
419714,79878001,2.1553834902803413,0.3100529516794682,252
419715,79878381,2.1553834902803413,0.3100529516794682,380
419716,79878483,2.1553834902803413,0.3100529516794682,102
419717,79878864,2.1553834902803413,0.3100529516794682,381
419718,79879123,2.1553834902803413,0.3100529516794682,259
419719,79879441,2.1553834902803413,0.3100529516794682,318
419720,79879645,2.1553834902803413,0.3100529516794682,204
419721,79879787,2.1553834902803413,0.3100529516794682,142
419722,79879815,2.1553834902803413,0.3100529516794682,28
419723,79879845,2.1553834902803413,0.3100529516794682,30
419724,79880151,2.1553834902803413,0.3100529516794682,306
419725,79880277,2.1553834902803413,0.3100529516794682,126
419726,79880586,2.1553834902803413,0.3100529516794682,309
419727,79880774,2.1553834902803413,0.3100529516794682,188
419728,79881135,2.1553834902803413,0.3100529516794682,361
419729,79881351,2.1553834902803413,0.3100529516794682,216
419730,79881589,2.1553834902803413,0.3100529516794682,238
419731,79881747,2.1553834902803413,0.3100529516794682,158
419732,79882118,2.1553834902803413,0.3100529516794682,371
419733,79882249,2.1553834902803413,0.3100529516794682,131
419734,79882285,2.1553834902803413,0.3100529516794682,36
419735,79882521,2.1553834902803413,0.3100529516794682,236
419736,79882809,2.1553834902803413,0.3100529516794682,288
419737,79882907,2.1553834902803413,0.3100529516794682,98
419738,79883112,2.1553834902803413,0.3100529516794682,205
419739,79883178,2.1553834902803413,0.3100529516794682,66
419740,79883193,2.1553834902803413,0.3100529516794682,15
419741,79883419,2.1553834902803413,0.3100529516794682,226
419742,79883506,2.1553834902803413,0.3100529516794682,87
419743,79883561,2.1553834902803413,0.3100529516794682,55
419744,79883716,2.1553834902803413,0.3100529516794682,155
419745,79883948,2.1553834902803413,0.3100529516794682,232
419746,79884237,2.1553834902803413,0.3100529516794682,289
419747,79884378,2.1553834902803413,0.3100529516794682,141
419748,79884586,2.1553834902803413,0.3100529516794682,208
419749,79884872,2.1553834902803413,0.3100529516794682,286
419750,79885187,2.1553834902803413,0.3100529516794682,315
419751,79885480,2.1553834902803413,0.3100529516794682,293
419752,79885657,2.1553834902803413,0.3100529516794682,177
419753,79885888,2.1553834902803413,0.3100529516794682,231
419754,79886015,2.1553834902803413,0.3100529516794682,127
419755,79886256,2.1553834902803413,0.3100529516794682,241
419756,79886331,2.1553834902803413,0.3100529516794682,75
419757,79886631,2.1553834902803413,0.3100529516794682,300
