top,position,temperature,qualite,vitesse
419658,71970591,2.1553834902803413,0.3100529516794682,238
419659,71970846,2.1553834902803413,0.3100529516794682,255
419660,71971118,2.1553834902803413,0.3100529516794682,272
419661,71971407,2.1553834902803413,0.3100529516794682,289
419662,71971713,2.1553834902803413,0.3100529516794682,306
419663,71972036,2.1553834902803413,0.3100529516794682,323
419664,71972376,2.1553834902803413,0.3100529516794682,340
419665,71972719,2.1553834902803413,0.3100529516794682,343
419666,71973045,2.1553834902803413,0.3100529516794682,326
419667,71973354,2.1553834902803413,0.3100529516794682,309
419668,71973646,2.1553834902803413,0.3100529516794682,292
419669,71973921,2.1553834902803413,0.3100529516794682,275
419670,71974179,2.1553834902803413,0.3100529516794682,258
419671,71974420,2.1553834902803413,0.3100529516794682,241
419672,71974644,2.1553834902803413,0.3100529516794682,224
419673,71974851,2.1553834902803413,0.3100529516794682,207
419674,71975041,2.1553834902803413,0.3100529516794682,190
419675,71975214,2.1553834902803413,0.3100529516794682,173
419676,71975370,2.1553834902803413,0.3100529516794682,156
419677,71975509,2.1553834902803413,0.3100529516794682,139
419678,71975631,2.1553834902803413,0.3100529516794682,122
419679,71975736,2.1553834902803413,0.3100529516794682,105
419680,71975824,2.1553834902803413,0.3100529516794682,88
419681,71975895,2.1553834902803413,0.3100529516794682,71
419682,71975949,2.1553834902803413,0.3100529516794682,54
419683,71975986,2.1553834902803413,0.3100529516794682,37
419684,71976006,2.1553834902803413,0.3100529516794682,20
419685,71976009,2.1553834902803413,0.3100529516794682,3
419686,71976009,2.1553834902803413,0.3100529516794682,0
419687,71976026,2.1553834902803413,0.3100529516794682,17
419688,71976060,2.1553834902803413,0.3100529516794682,34
419689,71976111,2.1553834902803413,0.3100529516794682,51
419690,71976179,2.1553834902803413,0.3100529516794682,68
419691,71976264,2.1553834902803413,0.3100529516794682,85
419692,71976366,2.1553834902803413,0.3100529516794682,102
419693,71976485,2.1553834902803413,0.3100529516794682,119
419694,71976621,2.1553834902803413,0.3100529516794682,136
419695,71976774,2.1553834902803413,0.3100529516794682,153
419696,71976944,2.1553834902803413,0.3100529516794682,170
419697,71977131,2.1553834902803413,0.3100529516794682,187
419698,71977335,2.1553834902803413,0.3100529516794682,204
419699,71977556,2.1553834902803413,0.3100529516794682,221
419700,71977794,2.1553834902803413,0.3100529516794682,238
419701,71978049,2.1553834902803413,0.3100529516794682,255
419702,71978321,2.1553834902803413,0.3100529516794682,272
419703,71978610,2.1553834902803413,0.3100529516794682,289
419704,71978916,2.1553834902803413,0.3100529516794682,306
419705,71979239,2.1553834902803413,0.3100529516794682,323
419706,71979579,2.1553834902803413,0.3100529516794682,340
419707,71979922,2.1553834902803413,0.3100529516794682,343
419708,71980248,2.1553834902803413,0.3100529516794682,326
419709,71980557,2.1553834902803413,0.3100529516794682,309
419710,71980849,2.1553834902803413,0.3100529516794682,292
419711,71981124,2.1553834902803413,0.3100529516794682,275
419712,71981382,2.1553834902803413,0.3100529516794682,258
419713,71981623,2.1553834902803413,0.3100529516794682,241
419714,71981847,2.1553834902803413,0.3100529516794682,224
419715,71982054,2.1553834902803413,0.3100529516794682,207
419716,71982244,2.1553834902803413,0.3100529516794682,190
419717,71982417,2.1553834902803413,0.3100529516794682,173
419718,71982573,2.1553834902803413,0.3100529516794682,156
419719,71982712,2.1553834902803413,0.3100529516794682,139
419720,71982834,2.1553834902803413,0.3100529516794682,122
419721,71982939,2.1553834902803413,0.3100529516794682,105
419722,71983027,2.1553834902803413,0.3100529516794682,88
419723,71983098,2.1553834902803413,0.3100529516794682,71
419724,71983152,2.1553834902803413,0.3100529516794682,54
419725,71983189,2.1553834902803413,0.3100529516794682,37
419726,71983209,2.1553834902803413,0.3100529516794682,20
419727,71983212,2.1553834902803413,0.3100529516794682,3
419728,71983212,2.1553834902803413,0.3100529516794682,0
419729,71983229,2.1553834902803413,0.3100529516794682,17
419730,71983263,2.1553834902803413,0.3100529516794682,34
419731,71983314,2.1553834902803413,0.3100529516794682,51
419732,71983382,2.1553834902803413,0.3100529516794682,68
419733,71983467,2.1553834902803413,0.3100529516794682,85
419734,71983569,2.1553834902803413,0.3100529516794682,102
419735,71983688,2.1553834902803413,0.3100529516794682,119
419736,71983824,2.1553834902803413,0.3100529516794682,136
419737,71983977,2.1553834902803413,0.3100529516794682,153
419738,71984147,2.1553834902803413,0.3100529516794682,170
419739,71984334,2.1553834902803413,0.3100529516794682,187
419740,71984538,2.1553834902803413,0.3100529516794682,204
419741,71984759,2.1553834902803413,0.3100529516794682,221
419742,71984997,2.1553834902803413,0.3100529516794682,238
419743,71985252,2.1553834902803413,0.3100529516794682,255
419744,71985524,2.1553834902803413,0.3100529516794682,272
419745,71985813,2.1553834902803413,0.3100529516794682,289
419746,71986119,2.1553834902803413,0.3100529516794682,306
419747,71986442,2.1553834902803413,0.3100529516794682,323
419748,71986782,2.1553834902803413,0.3100529516794682,340
419749,71987125,2.1553834902803413,0.3100529516794682,343
419750,71987451,2.1553834902803413,0.3100529516794682,326
419751,71987760,2.1553834902803413,0.3100529516794682,309
419752,71988052,2.1553834902803413,0.3100529516794682,292
419753,71988327,2.1553834902803413,0.3100529516794682,275
419754,71988585,2.1553834902803413,0.3100529516794682,258
419755,71988826,2.1553834902803413,0.3100529516794682,241
419756,71989050,2.1553834902803413,0.3100529516794682,224
419757,71989257,2.1553834902803413,0.3100529516794682,207
